STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/20/1988,0,20.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/21/1988,0,17.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/22/1988,0,16.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/23/1988,0.8,16.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/24/1988,1,16.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/25/1988,0,17.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/26/1988,0.1,14.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/27/1988,0,9.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/28/1988,0.4,9.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/29/1988,0,12.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/30/1988,0,14.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/31/1988,0,16.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/1/1988,5.2,11.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/2/1988,0,10.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/3/1988,0,13.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/4/1988,9,13.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/5/1988,4.1,12.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/6/1988,3.4,11.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/7/1988,0.1,10
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/8/1988,0,12.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/9/1988,0,12.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/10/1988,0,10.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/11/1988,0,8.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/12/1988,0,8.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/13/1988,0,10.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/14/1988,14.3,13.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/15/1988,3.7,10.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/16/1988,1.3,7.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/17/1988,0,7.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/18/1988,0,7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/19/1988,0,10.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/20/1988,0,13.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/21/1988,0.3,16
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/22/1988,0,17.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/23/1988,0,16.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/24/1988,17.2,13.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/25/1988,21.1,11.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/26/1988,21.7,11.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/27/1988,0,9.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/28/1988,0,10.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/29/1988,0,12
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/30/1988,0,14.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/1/1988,0,13.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/2/1988,0,16.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/3/1988,0,16.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/4/1988,0,14.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/5/1988,0,13.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/6/1988,0,14.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/7/1988,0,15.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/8/1988,0,13.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/9/1988,36.7,10.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/10/1988,6.1,9.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/11/1988,0,8.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/12/1988,0,7.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/13/1988,0,10.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/14/1988,0,10.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/15/1988,0,9.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/16/1988,26.3,8.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/17/1988,28.1,4.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/18/1988,0.2,4.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/19/1988,0,5.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/20/1988,0,8.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/21/1988,18.7,10.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/22/1988,0.2,9.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/23/1988,0,9.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/24/1988,0,9.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/25/1988,0,10.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/26/1988,0,9.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/27/1988,0,9.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/28/1988,0,10
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/29/1988,0,10.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/30/1988,0,8.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/31/1988,0,8.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/1/1989,0,9.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/2/1989,0,7.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/3/1989,0,4.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/4/1989,0,4.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/5/1989,0,6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/6/1989,0,8.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/7/1989,0,9.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/8/1989,0,10.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/9/1989,3,5.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/10/1989,0,7.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/11/1989,0,8.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/12/1989,0,9.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/13/1989,0,9.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/14/1989,0,8.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/15/1989,0,8.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/16/1989,0,9.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/17/1989,0,9.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/18/1989,0,10.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/19/1989,0,11.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/20/1989,0,10.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/21/1989,0,9.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/22/1989,0,7.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/23/1989,0,9.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/24/1989,0,9.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/25/1989,0,8.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/26/1989,0,8.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/27/1989,0,9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/28/1989,0,9.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/29/1989,0,8.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/30/1989,0,8.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/31/1989,0,8.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/1/1989,0,8.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/2/1989,0,8.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/3/1989,0,8.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/4/1989,0,9.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/5/1989,0,9.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/6/1989,0,10.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/7/1989,0,9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/8/1989,0,8.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/9/1989,1.8,8.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/10/1989,0,9.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/11/1989,0,6.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/12/1989,0,6.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/13/1989,0,7.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/14/1989,0,8.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/15/1989,0.3,8.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/16/1989,0,8.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/17/1989,0,10.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/18/1989,0.3,9.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/19/1989,0,8.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/20/1989,0,9.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/21/1989,0,10.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/22/1989,0,13.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/23/1989,0,12.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/24/1989,0,13.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/25/1989,0,14.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/26/1989,0.2,15.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/27/1989,0,15.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/28/1989,0,13.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/1/1989,0,14.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/2/1989,0,14.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/3/1989,0,14.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/4/1989,0,14.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/5/1989,8.6,12
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/6/1989,0.5,10.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/7/1989,0,9.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/8/1989,0,10.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/9/1989,0,11.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/10/1989,0,13.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/11/1989,0,12.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/12/1989,0,11.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/13/1989,0,11.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/14/1989,0,12.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/15/1989,0,12.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/16/1989,0,13.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/17/1989,0,13.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/18/1989,0,14.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/19/1989,0,13.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/20/1989,0,14.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/21/1989,0,14.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/22/1989,0,15.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/23/1989,1.2,14.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/24/1989,11.9,14.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/25/1989,2.8,12.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/26/1989,0,15.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/27/1989,0,15.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/28/1989,0,12.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/29/1989,0,13.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/30/1989,0,15.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/31/1989,0,15.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/1/1989,0,15.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/2/1989,0,15.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/3/1989,0,15.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/4/1989,0,15.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/5/1989,0,18.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/6/1989,0,20.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/7/1989,0,17.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/8/1989,0,15.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/9/1989,0,15.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/10/1989,0,17.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/11/1989,0,18.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/12/1989,0,16.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/13/1989,0,16.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/14/1989,2.2,16.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/15/1989,0,15.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/16/1989,0.4,16
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/17/1989,0,16.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/18/1989,0,16.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/19/1989,0,17.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/20/1989,0,18.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/21/1989,0,20.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/22/1989,0,18.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/23/1989,0,17.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/24/1989,0,17.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/25/1989,0,18.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/26/1989,0,18.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/27/1989,0,18.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/28/1989,0,19.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/29/1989,0,18.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/30/1989,6,16.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/1/1989,0,17
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/2/1989,0,16.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/3/1989,0.4,14.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/4/1989,0,15.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/5/1989,0.8,15.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/6/1989,0,17.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/7/1989,0,18.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/8/1989,0,17
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/9/1989,0,17.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/10/1989,0,17.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/11/1989,0,18.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/12/1989,0,19.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/13/1989,0,20.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/14/1989,0,23.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/15/1989,0,23.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/16/1989,0,21.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/17/1989,0,21.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/18/1989,0,21.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/19/1989,0,20.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/20/1989,0,21.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/21/1989,0,21
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/22/1989,11.3,19.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/23/1989,0,17.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/24/1989,0,17.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/25/1989,0,16
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/26/1989,0,17.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/27/1989,0,18.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/28/1989,0,18.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/29/1989,0,18.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/30/1989,0,20.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/31/1989,0,20.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/1/1989,0.5,21.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/2/1989,0,21.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/3/1989,0,22.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/4/1989,0,22.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/5/1989,0,23.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/6/1989,0,24.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/7/1989,0,23.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/8/1989,0,23
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/9/1989,0,22.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/10/1989,0,23.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/11/1989,0,22
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/12/1989,1.8,20.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/13/1989,0,20.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/14/1989,0.2,21.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/15/1989,0,22.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/16/1989,0,23
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/17/1989,0,21.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/18/1989,0,21.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/19/1989,0,20.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/20/1989,0,22.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/21/1989,0,23.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/22/1989,0,24.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/23/1989,0,25.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/24/1989,0,24.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/25/1989,0,25.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/26/1989,0,26.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/27/1989,0,25.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/28/1989,0,26
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/29/1989,0,26.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/30/1989,0,26.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/1/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/2/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/3/1989,0,27
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/4/1989,0,26.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/5/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/6/1989,0,27.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/7/1989,0,28.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/8/1989,0,29.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/9/1989,0,28.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/10/1989,0,27.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/11/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/12/1989,0,28.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/13/1989,0,27.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/14/1989,0,29
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/15/1989,0,28.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/16/1989,0,28.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/17/1989,0,26.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/18/1989,0,26.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/19/1989,0,25.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/20/1989,0,25.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/21/1989,0,26.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/22/1989,0,26.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/23/1989,0,26.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/24/1989,0,27.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/25/1989,0,27.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/26/1989,0,28.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/27/1989,0,28.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/28/1989,0,26.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/29/1989,0,25
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/30/1989,0,26.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/31/1989,0,26.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/1/1989,0,26.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/2/1989,0,27.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/3/1989,0,25.5
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/4/1989,0,25.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/5/1989,0,25.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/6/1989,0,25.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/7/1989,0,25.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/8/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/9/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/10/1989,0.3,27.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/11/1989,0,27.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/12/1989,0,25.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/13/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/14/1989,0,28.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/15/1989,0,29.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/16/1989,0,29.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/17/1989,0,29
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/18/1989,0,28.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/19/1989,0,27.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/20/1989,0,28.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/21/1989,0,30.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/22/1989,0,30
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/23/1989,0,29.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/24/1989,0,29.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/25/1989,0,29.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/26/1989,0,27
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/27/1989,0,27
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/28/1989,0,26.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/29/1989,0,27.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/30/1989,0,24.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/31/1989,0,23.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/1/1989,0,23.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/2/1989,0,24.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/3/1989,0,24.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/4/1989,0,26.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/5/1989,0,26.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/6/1989,0,25.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/7/1989,0,23.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/8/1989,0,23.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/9/1989,0,23.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/10/1989,0,26
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/11/1989,0,26.3
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/12/1989,0,25.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/13/1989,0,26.2
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/14/1989,0,23.4
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/15/1989,0,23.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/16/1989,0,23.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/17/1989,0,24.8
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/18/1989,0,24.6
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/19/1989,0,23.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/20/1989,0,24.7
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/21/1989,0,24.1
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/22/1989,0,22.9
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/23/1989,0,22.3
